COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Greece,JAN2010,January 2010,2010,1,January,Distribution losses,331.7,19,3782.997,,0.06647930072674281
Greece,JAN2010,January 2010,2010,1,January,Final consumption,4815.144,20,55275.999,,0.9650509677979238
Greece,JAN2010,January 2010,2010,1,January,Electricity trade,-161.265,21,-5706,,-0.032320724846844076
Greece,JAN2010,January 2010,2010,1,January,Renewables,1145.929,22,10501.954,,0.22966704432467794
Greece,JAN2010,January 2010,2010,1,January,Non-renewables,3843.594,23,42887.052,,0.770332955675322
Greece,JAN2010,January 2010,2010,1,January,Others,453.23,24,5692.638,,0.09083633846361666
Greece,JAN2010,January 2010,2010,1,January,Other renewables aggregated,15.3,25,173.948,,0.0030664253877575073
Greece,JAN2010,January 2010,2010,1,January,Low carbon,1145.929,26,10501.954,,0.22966704432467794
Greece,JAN2010,January 2010,2010,1,January,Fossil fuels,3843.594,27,42887.052,,0.770332955675322
Hungary,JAN2010,January 2010,2010,1,January,Hydro,9.583,1,184,,0.002850350218602201
Hungary,JAN2010,January 2010,2010,1,January,Wind,28.107,2,522.998,,0.008360095334890124
Hungary,JAN2010,January 2010,2010,1,January,Solar,0.02,3,0.851,,5.948763891479079e-06
Hungary,JAN2010,January 2010,2010,1,January,Nuclear,1428.221,6,14799.001,,0.42480747569260713
Hungary,JAN2010,January 2010,2010,1,January,Total combustible fuels,1896.111,7,19106,,0.5639758325518145
Hungary,JAN2010,January 2010,2010,1,January,Coal,528.51,8,5808.546,,0.15719906021428043
Hungary,JAN2010,January 2010,2010,1,January,Oil,37.352,9,448.224,,0.011109911443726328
Hungary,JAN2010,January 2010,2010,1,January,Natural gas,1147.429,10,10609.058,,0.3412892101617975
Hungary,JAN2010,January 2010,2010,1,January,Combustible renewables,171.474,11,2101.14,,0.051002916976374185
Hungary,JAN2010,January 2010,2010,1,January,Other combustible non-renewables,11.347,12,139.039,,0.0033750311938306556
Hungary,JAN2010,January 2010,2010,1,January,Net electricity production,3362.043,14,34612.85,,1
Hungary,JAN2010,January 2010,2010,1,January,Total imports,680,15,9897,,0.20225797231028872
Hungary,JAN2010,January 2010,2010,1,January,Total exports,513,16,4702,,0.1525857938164384
Hungary,JAN2010,January 2010,2010,1,January,Electricity supplied,3529.043,17,39807.85,,1.0496721784938503
Hungary,JAN2010,January 2010,2010,1,January,Distribution losses,346.624,19,3800.998,,0.10309921675600223
Hungary,JAN2010,January 2010,2010,1,January,Final consumption,3182.419,20,36006.85,,0.946572961737848
Hungary,JAN2010,January 2010,2010,1,January,Electricity trade,-167,21,-5195,,-0.04967217849385031
Hungary,JAN2010,January 2010,2010,1,January,Renewables,209.184,22,2808.989,,0.06221931129375799
Hungary,JAN2010,January 2010,2010,1,January,Non-renewables,3152.859,23,31803.868,,0.937780688706242
Hungary,JAN2010,January 2010,2010,1,January,Others,48.699,24,587.263,,0.014484942637556984
Hungary,JAN2010,January 2010,2010,1,January,Other renewables aggregated,171.474,25,2101.14,,0.051002916976374185
Hungary,JAN2010,January 2010,2010,1,January,Low carbon,1637.405,26,17607.99,,0.4870267869863651
Hungary,JAN2010,January 2010,2010,1,January,Fossil fuels,1724.638,27,17004.867,,0.5129732130136349
IEA Total,JAN2010,January 2010,2010,1,January,Hydro,127518.519,1,1375803.121,,0.13513906120326075
IEA Total,JAN2010,January 2010,2010,1,January,Wind,21659.612,2,265953.423,,0.022953996444288076
IEA Total,JAN2010,January 2010,2010,1,January,Solar,1129.14,3,30612.62,,0.0011966177208115934
IEA Total,JAN2010,January 2010,2010,1,January,Geothermal,2975.784,4,35313.812,,0.0031536176804538023
IEA Total,JAN2010,January 2010,2010,1,January,Other renewables,41.05,5,500.008,,4.3503159430465574e-05
IEA Total,JAN2010,January 2010,2010,1,January,Nuclear,200118.3,6,2181222.605,,0.21207742533139437
IEA Total,JAN2010,January 2010,2010,1,January,Total combustible fuels,587612.881,7,6410080.916,,0.6227287903906992
IEA Total,JAN2010,January 2010,2010,1,January,Coal,329335.711,8,3463978.133,,0.3490169047936355
IEA Total,JAN2010,January 2010,2010,1,January,Oil,28776.161,9,278759.034,,0.030495832394147278
IEA Total,JAN2010,January 2010,2010,1,January,Natural gas,208322.525,10,2422640.54,,0.22077193710187945
IEA Total,JAN2010,January 2010,2010,1,January,Combustible renewables,18099.242,11,204364.642,,0.019180857741694972
IEA Total,JAN2010,January 2010,2010,1,January,Other combustible non-renewables,3079.892,12,40346.572,,0.003263947203522911
IEA Total,JAN2010,January 2010,2010,1,January,Not specified,2554.334,13,31649.061,,0.002706981711100094
IEA Total,JAN2010,January 2010,2010,1,January,Net electricity production,943609.626,14,10331135.572,,1
IEA Total,JAN2010,January 2010,2010,1,January,Total imports,34846.558,15,385248.096,,0.03692899800918308
IEA Total,JAN2010,January 2010,2010,1,January,Total exports,32372.583,16,362807.705,,0.03430717757429914
IEA Total,JAN2010,January 2010,2010,1,January,Electricity supplied,946083.601,17,10353575.963,,1.002621820434884
IEA Total,JAN2010,January 2010,2010,1,January,Used for pumped storage,6869.253,18,87420.908,,0.007279761472039074
IEA Total,JAN2010,January 2010,2010,1,January,Distribution losses,62000.733,19,680249.696,,0.06570591406832468
IEA Total,JAN2010,January 2010,2010,1,January,Final consumption,877213.615,20,9585905.357,,0.9296361448945202
IEA Total,JAN2010,January 2010,2010,1,January,Electricity trade,-2473.975,21,-22440.391,,-0.0026218204348839483
IEA Total,JAN2010,January 2010,2010,1,January,Renewables,171423.347,22,1912547.626,,0.18166765394993967
IEA Total,JAN2010,January 2010,2010,1,January,Non-renewables,772186.923,23,8418595.945,,0.8183330285356796
IEA Total,JAN2010,January 2010,2010,1,January,Others,34410.387,24,350754.667,,0.03646676130877029
IEA Total,JAN2010,January 2010,2010,1,January,Other renewables aggregated,21116.076,25,240178.462,,0.022377978581579243
IEA Total,JAN2010,January 2010,2010,1,January,Low carbon,374095.981,26,4125419.292,,0.3964520609924342
IEA Total,JAN2010,January 2010,2010,1,January,Fossil fuels,572068.623,27,6237373.34,,0.6062556032042853
Iceland,JAN2010,January 2010,2010,1,January,Hydro,1081.871,1,12509.999,,0.7394102056242884
Iceland,JAN2010,January 2010,2010,1,January,Geothermal,381.117,4,4234,,0.26047634083630294
Iceland,JAN2010,January 2010,2010,1,January,Total combustible fuels,0.167,7,2.004,,0.00011413699446538095
Iceland,JAN2010,January 2010,2010,1,January,Oil,0.167,9,2.004,,0.00011413699446538095
Iceland,JAN2010,January 2010,2010,1,January,Net electricity production,1463.154,14,16746,,1
Iceland,JAN2010,January 2010,2010,1,January,Electricity supplied,1463.154,17,16746,,1
Iceland,JAN2010,January 2010,2010,1,January,Distribution losses,61.096,19,698.999,,0.04175637014285578
Iceland,JAN2010,January 2010,2010,1,January,Final consumption,1402.058,20,16047,,0.9582436298571442
Iceland,JAN2010,January 2010,2010,1,January,Renewables,1462.988,22,16743.999,,0.9998865464605914
Iceland,JAN2010,January 2010,2010,1,January,Non-renewables,0.167,23,2.004,,0.00011413699446538095
Iceland,JAN2010,January 2010,2010,1,January,Others,0.167,24,2.004,,0.00011413699446538095
Iceland,JAN2010,January 2010,2010,1,January,Other renewables aggregated,381.117,25,4234,,0.26047634083630294
Iceland,JAN2010,January 2010,2010,1,January,Low carbon,1462.988,26,16743.999,,0.9998865464605914
Iceland,JAN2010,January 2010,2010,1,January,Fossil fuels,0.167,27,2.004,,0.00011413699446538095
Ireland,JAN2010,January 2010,2010,1,January,Hydro,134.754,1,768.031,,0.050979881798282285
Ireland,JAN2010,January 2010,2010,1,January,Wind,247.295,2,2814.658,,0.09355618289109205
Ireland,JAN2010,January 2010,2010,1,January,Solar,0.015,3,0.476,,5.674772006576683e-06
Ireland,JAN2010,January 2010,2010,1,January,Total combustible fuels,2261.214,7,23858.392,,0.8554582605386192
Ireland,JAN2010,January 2010,2010,1,January,Coal,590.749,8,5524.429,,0.22349105920754458
Ireland,JAN2010,January 2010,2010,1,January,Oil,146.873,9,581.178,,0.055564719261462475
Ireland,JAN2010,January 2010,2010,1,January,Natural gas,1499.264,10,17449.84,,0.5671987585112123
Ireland,JAN2010,January 2010,2010,1,January,Combustible renewables,24.329,11,302.941,,0.009204101876533609
Ireland,JAN2010,January 2010,2010,1,January,Net electricity production,2643.278,14,27441.555,,1
Ireland,JAN2010,January 2010,2010,1,January,Total imports,137.575,15,759.889,,0.05204711725365247
Ireland,JAN2010,January 2010,2010,1,January,Total exports,4.44,16,289.562,,0.0016797325139466983
Ireland,JAN2010,January 2010,2010,1,January,Electricity supplied,2776.413,17,27911.882,,1.050367384739706
Ireland,JAN2010,January 2010,2010,1,January,Used for pumped storage,50.766,18,289.339,,0.019205698379058125
Ireland,JAN2010,January 2010,2010,1,January,Distribution losses,203.808,19,2098.233,,0.0771042622077587
Ireland,JAN2010,January 2010,2010,1,January,Final consumption,2521.839,20,25524.309,,0.954057424152889
Ireland,JAN2010,January 2010,2010,1,January,Electricity trade,-133.135,21,-470.327,,-0.05036738473970578
Ireland,JAN2010,January 2010,2010,1,January,Renewables,406.393,22,3886.106,,0.15374584133791452
Ireland,JAN2010,January 2010,2010,1,January,Non-renewables,2236.886,23,23555.447,,0.8462545369802194
Ireland,JAN2010,January 2010,2010,1,January,Others,146.873,24,581.178,,0.055564719261462475
Ireland,JAN2010,January 2010,2010,1,January,Other renewables aggregated,24.329,25,302.941,,0.009204101876533609
Ireland,JAN2010,January 2010,2010,1,January,Low carbon,406.393,26,3886.106,,0.15374584133791452
Ireland,JAN2010,January 2010,2010,1,January,Fossil fuels,2236.886,27,23555.447,,0.8462545369802194
Italy,JAN2010,January 2010,2010,1,January,Hydro,3806.303,1,53795.241,,0.1497597876617752
Italy,JAN2010,January 2010,2010,1,January,Wind,909.695,2,9048,,0.035792140046911294
Italy,JAN2010,January 2010,2010,1,January,Solar,51.535,3,1874.003,,0.0020276553540665536
Italy,JAN2010,January 2010,2010,1,January,Geothermal,431.244,4,5045.999,,0.01696738537904486
Italy,JAN2010,January 2010,2010,1,January,Total combustible fuels,20155.527,7,220242,,0.7930234255473557
Italy,JAN2010,January 2010,2010,1,January,Coal,3885.898,8,42461.701,,0.1528914695848746
Italy,JAN2010,January 2010,2010,1,January,Oil,1898.96,9,20750.178,,0.07471497838669298
Italy,JAN2010,January 2010,2010,1,January,Natural gas,13357.436,10,145958.393,,0.5255511132628569
Italy,JAN2010,January 2010,2010,1,January,Combustible renewables,825.646,11,9021.941,,0.03248521456221274
Italy,JAN2010,January 2010,2010,1,January,Other combustible non-renewables,187.587,12,2049.789,,0.00738064975071859
Italy,JAN2010,January 2010,2010,1,January,Not specified,61.75,13,741,,0.0024295666656371337
Italy,JAN2010,January 2010,2010,1,January,Net electricity production,25416.055,14,290746.24,,1
Italy,JAN2010,January 2010,2010,1,January,Total imports,3654.962,15,45987,,0.14380524436227415
Italy,JAN2010,January 2010,2010,1,January,Total exports,238.304,16,1827,,0.00937612072369217
Italy,JAN2010,January 2010,2010,1,January,Electricity supplied,28832.713,17,334906.24,,1.134429123638582
Italy,JAN2010,January 2010,2010,1,January,Used for pumped storage,315.074,18,4453,,0.01239665243091424
Italy,JAN2010,January 2010,2010,1,January,Distribution losses,1776.498,19,20570,,0.06989668538252691
Italy,JAN2010,January 2010,2010,1,January,Final consumption,26741.141,20,309883.241,,1.0521357858251408
Italy,JAN2010,January 2010,2010,1,January,Electricity trade,-3416.658,21,-44160,,-0.13442912363858198
Italy,JAN2010,January 2010,2010,1,January,Renewables,6024.423,22,78785.184,,0.23703218300401063
Italy,JAN2010,January 2010,2010,1,January,Non-renewables,19391.631,23,211961.061,,0.7629677776507803
Italy,JAN2010,January 2010,2010,1,January,Others,2148.297,24,23540.967,,0.08452519480304871
Italy,JAN2010,January 2010,2010,1,January,Other renewables aggregated,1256.89,25,14067.94,,0.049452599941257606
Italy,JAN2010,January 2010,2010,1,January,Low carbon,6086.173,26,79526.184,,0.23946174966964778
Italy,JAN2010,January 2010,2010,1,January,Fossil fuels,19391.631,27,211961.061,,0.7629677776507803
Japan,JAN2010,January 2010,2010,1,January,Hydro,5135.247,1,94649.965,,0.05292563910638775
Japan,JAN2010,January 2010,2010,1,January,Wind,330.754,2,3418.734,,0.0034088655982845955
Japan,JAN2010,January 2010,2010,1,January,Solar,172.397,3,1582.15,,0.0017767833572608928
Japan,JAN2010,January 2010,2010,1,January,Geothermal,217.971,4,2456.759,,0.0022464848295823832
Japan,JAN2010,January 2010,2010,1,January,Nuclear,24469.773,6,278364.595,,0.25219397914320985
Japan,JAN2010,January 2010,2010,1,January,Total combustible fuels,65072.777,7,711932.093,,0.6706626402103831
Japan,JAN2010,January 2010,2010,1,January,Coal,26847.189,8,293732.808,,0.276696454140372
Japan,JAN2010,January 2010,2010,1,January,Oil,8167.049,9,86531.589,,0.08417244349457484
Japan,JAN2010,January 2010,2010,1,January,Natural gas,28309.332,10,306997.776,,0.2917658077157562
Japan,JAN2010,January 2010,2010,1,January,Combustible renewables,1234.921,11,14038.552,,0.012727524726833873
Japan,JAN2010,January 2010,2010,1,January,Other combustible non-renewables,514.287,12,10631.37,,0.005300420439193448
Japan,JAN2010,January 2010,2010,1,January,Not specified,1628.667,13,20525.868,,0.01678560775489148
Japan,JAN2010,January 2010,2010,1,January,Net electricity production,97027.586,14,1112930.169,,1
Japan,JAN2010,January 2010,2010,1,January,Electricity supplied,97027.586,17,1112930.169,,1
Japan,JAN2010,January 2010,2010,1,January,Used for pumped storage,463.719,18,9931.976,,0.004779249068404113
Japan,JAN2010,January 2010,2010,1,January,Distribution losses,4471.27,19,47916.545,,0.046082461538309326
Japan,JAN2010,January 2010,2010,1,January,Final consumption,92092.597,20,1055081.65,,0.9491382893932866
Japan,JAN2010,January 2010,2010,1,January,Renewables,7091.29,22,116146.16,,0.07308529761834949
Japan,JAN2010,January 2010,2010,1,January,Non-renewables,89936.297,23,996784.006,,0.926914712687998
Japan,JAN2010,January 2010,2010,1,January,Others,10310.003,24,117688.827,,0.10625847168865978
Japan,JAN2010,January 2010,2010,1,January,Other renewables aggregated,1452.892,25,16495.311,,0.014974009556416255
Japan,JAN2010,January 2010,2010,1,January,Low carbon,33189.73,26,415036.623,,0.34206488451645084
Japan,JAN2010,January 2010,2010,1,January,Fossil fuels,65466.524,27,718419.411,,0.674720733544788
Korea,JAN2010,January 2010,2010,1,January,Hydro,395.799,1,6406.001,,0.008891606349575486
Korea,JAN2010,January 2010,2010,1,January,Wind,68.083,2,816.996,,0.001529481466850972
Korea,JAN2010,January 2010,2010,1,January,Solar,53.356,3,772.001,,0.0011986400884993387
Korea,JAN2010,January 2010,2010,1,January,Nuclear,12654.221,6,141894.001,,0.2842764933527661
Korea,JAN2010,January 2010,2010,1,January,Total combustible fuels,31313.32,7,330155.001,,0.7034522950747453
Korea,JAN2010,January 2010,2010,1,January,Coal,19110.515,8,211371.226,,0.4293168414211698
Korea,JAN2010,January 2010,2010,1,January,Oil,2477.112,9,18252.405,,0.05564820726633881
Korea,JAN2010,January 2010,2010,1,January,Natural gas,9625.21,10,99464.276,,0.2162299004090396
Korea,JAN2010,January 2010,2010,1,January,Combustible renewables,83.054,11,882.015,,0.0018658042939917548
Korea,JAN2010,January 2010,2010,1,January,Other combustible non-renewables,17.428,12,185.078,,0.00039151921925118964
Korea,JAN2010,January 2010,2010,1,January,Not specified,29,13,348,,0.0006514836675628012
Korea,JAN2010,January 2010,2010,1,January,Net electricity production,44513.779,14,480391.999,,1
Korea,JAN2010,January 2010,2010,1,January,Electricity supplied,44513.779,17,480391.999,,1
Korea,JAN2010,January 2010,2010,1,January,Used for pumped storage,226.306,18,3662.757,,0.005083953892119562
Korea,JAN2010,January 2010,2010,1,January,Distribution losses,1663.766,19,18034.237,,0.037376426746423844
Korea,JAN2010,January 2010,2010,1,January,Final consumption,42623.707,20,458695.007,,0.9575396193614566
Korea,JAN2010,January 2010,2010,1,January,Renewables,600.292,22,8877.013,,0.013485532198917552
Korea,JAN2010,January 2010,2010,1,January,Non-renewables,43913.486,23,471514.986,,0.9865144453361283
Korea,JAN2010,January 2010,2010,1,January,Others,2523.54,24,18785.483,,0.0566912101531528
Korea,JAN2010,January 2010,2010,1,January,Other renewables aggregated,83.054,25,882.015,,0.0018658042939917548
Korea,JAN2010,January 2010,2010,1,January,Low carbon,13283.513,26,151119.014,,0.2984135092192465
Korea,JAN2010,January 2010,2010,1,January,Fossil fuels,31259.265,27,329620.985,,0.7022379519833623
Latvia,JAN2010,January 2010,2010,1,January,Hydro,240.207,1,3487.998,,0.3578971991858895
Latvia,JAN2010,January 2010,2010,1,January,Wind,4.145,2,48.703,,0.006175856201632392
Latvia,JAN2010,January 2010,2010,1,January,Solar,0,3,0,,0
Latvia,JAN2010,January 2010,2010,1,January,Total combustible fuels,426.81,7,2531.999,,0.635926944612478
Latvia,JAN2010,January 2010,2010,1,January,Coal,0.279,8,1.656,,0.0004156969554295386
Latvia,JAN2010,January 2010,2010,1,January,Oil,0.279,9,1.656,,0.0004156969554295386
Latvia,JAN2010,January 2010,2010,1,January,Natural gas,417.04,10,2474.038,,0.6213701014062178
Latvia,JAN2010,January 2010,2010,1,January,Combustible renewables,9.212,11,54.649,,0.013725449295401109
Latvia,JAN2010,January 2010,2010,1,January,Other combustible non-renewables,0,12,0,,0
Latvia,JAN2010,January 2010,2010,1,January,Net electricity production,671.162,14,6068.701,,1
Latvia,JAN2010,January 2010,2010,1,January,Total imports,213,15,3973,,0.3173600412419058
